word,start,end,sentence,sense,pos_tag
develop,129,136,b whenever a law school withdraw its application for provisional approval after a site evaluation take place the site team shall develop and file a site evaluation report with the consultant,3,VB
develop,21,28,a little fine-tuning develop jones-deweever for her photo finish,3,VB
develop,14,21,to have adult develop for the year of later maturity through the utilization of the knowledge we possess so that opportunity to enjoy the late year may be better assure to have these citizen enter the late year with reasonably good health a fair basis of economic security individual dignity and social recognition to assure for each individual proper housing in a wholesome environment and to build effective program of recreation for enrich their hour of leisure,3,VB
develop,23,30,be move in some way to develop for an early test of marine auditing procedure start if possible the hundred mile from shore that could be include if a tanker intend deliver its cargo at an american port,3,VB
develop,35,42,the problem say frank lepore as he develop to step up to the stage be we do n't have anything that be us -- we be a little bit of everybody,3,VBZ
develop,72,79,self-help the first self-service restaurant in the world to have patron develop their own meal at their own table recently open its door at 18 east forty-second street,3,VB
develop,26,33,certainly he be in no way develop to enter religious debate,3,VB
develop,10,17,he be n't develop for when thing do n't come easy,3,VB
develop,49,56,unwittingly he have cross it once now far better develop though still,3,VB
develop,19,26,boy scout might be develop girl scout be train,3,VB
develop,228,235,in a statement issue in chicago archbishop davis declare that no catholic who vote for governor luis muoz marin 's popular democratic party would be subject to canonical penalty thus flatly contradict puerto rican priest who be develop to deny the sacrament to those who have vote against church instruction until they confess their sin,3,VBN
develop,41,48,i have be do my homework for thirty year develop for this meeting he tell us,3,NN
develop,18,25,responsibility to develop the way-a good way-for all who will follow,3,VB
develop,65,72,and now as relation with china begin to easeand the united state develop to adjust to the departure of chiang kai-shek from the scene and the final collapse of the dream of restore the ancien regime on the mainland a new rationale will develop for retain american base on taiwan and deploy an armada in the far pacific,3,NN
develop,236,243,and now as relation with china begin to easeand the united state develop to adjust to the departure of chiang kai-shek from the scene and the final collapse of the dream of restore the ancien regime on the mainland a new rationale will develop for retain american base on taiwan and deploy an armada in the far pacific,3,VB
develop,160,167,lure by the opportunity to charge day charter rate up to $1 000 a person 10 time the normal fee ocean liner yacht fishing-party boat ferryboat tug and barge be develop to set sail,3,VBN
develop,19,26,to treat how it be develop and the size of dose give for child and adult,3,VBN
develop,26,33,but al ahram say egypt be develop to shoulder its responsibility in all circumstance,3,VBN
develop,54,61,if for any reason this should not work she think i be develop to go down to the stud,3,VB
develop,35,42,and she will keep on make fire and develop hide while hinziwin move into a different camp will keep on play at these thing,3,VB
develop,103,110,en- ergy and imagination be require to figure out what type of gift one partner in the relationship be develop to give and in what way the other be oblige and develop to reciprocate,3,VBN
develop,159,166,en- ergy and imagination be require to figure out what type of gift one partner in the relationship be develop to give and in what way the other be oblige and develop to reciprocate,3,VB
develop,97,104,one of my big challenge will be to build a good management team most importantly to identify and develop my possible successor,3,VB
develop,103,110,mr.- sowell make a powerful appeal for not treat black differently from other american in a book he be develop,3,VB
develop,126,133,there be lots of plan party official say military service and a course at the partv 's school for revo- lutionary instruction develop mr.- martinez for his party ca- seer,3,VB
develop,66,73,we can not translate man of course the mediator explain but we be develop to move food sword bedding or tent in whatever quantity you require,3,VBN
develop,54,61,but none of that classwork including student teaching develop me for the grueling reality,3,VB
develop,45,52,with the taste of blood in her mouth ginyard develop to die,3,VB
develop,101,108,in practice therefore when an export country have exhaust its stamp it could over-ship only if it be develop for the shipment to be deny entry the deterrent in fact be impose on the import company since they could not risk pay for coffee that they might not actually receive,3,VBN
develop,24,31,these be breakfast food develop from whole wheat grain,3,NN
develop,109,116,skirmish at lexington and concord lead to war the first continental congress have approve step to be take to develop for war,3,VB
develop,32,39,blake and the admiral have come develop to answer this question,3,NN
develop,144,151,one former teacher at a birmingham christian school find the ace program baffling for student and instructor alike dot with error because it be develop so hastily and difficult for poor reader,3,VBN
develop,11,18,it have be develop as a powder without solvent or other process chemical,3,VBN
develop,107,114,many perish some win through at a cost even more appalling than their forerunner for they be fewer and ill develop,3,VB
develop,35,42,there he be tell by ' welsh who be develop to bed down nearby to take the hell off and go to bed,3,VBN
develop,84,91,they have an understanding about a spare room that be usually available for a guest develop to pay for it with a bonus,3,NN
develop,103,110,again there be parallel with southern europe as greece portugal and spain in the mid-1970 be similarly develop to follow their own mediterranean atlanticist or even third world strategy if they be ultimately reject by europe,3,VB
develop,0,7,develop for harvard he have be deeply wound in his senior year at lakepoint boy ' academy when his application at harvard have be reject,3,VB
develop,78,85,to the other house but not far away either from the other man of god who have develop for the end,3,VBN
develop,38,45,simultaneously the same room be to be develop for a full-scale operation if the decision be to go ahead,3,VB
develop,83,90,she keep chat about innocuous thing while she heat some designer bottled water and develop the teapot and cup,3,VB
develop,15,22,he have try to develop himself and two of the three canteen on his belt be fill with gin,3,VB
develop,59,66,he be so angry at the american he be actually help therese develop all sort of potion and incantation for their destruction just in case there be such a thing as magic after all,3,VB
develop,0,7,develop the vegetable and mix the salad step 2 up to 4 hour ahead cover and chill,3,VB
develop,125,132,photo vino wong / staffdana doster president of the south gwinnett booster help a group of volunteer who paint and otherwise develop the field for the upcoming friday night game,3,VB
develop,37,44,he too be relentless when it come to develop strategy and recheck every detail before we make a presentation,3,VB
develop,60,67,and everyone be look forward to another marvelous breakfast develop by the houseguest of the past week chuck burgoyne,3,NN
develop,173,180,table poached chicken with cream and egg yolk this classic method for poach chicken and finish the poach liquid with roux and a liaison of cream and egg yolk be the same as develop a white veal stew blanquette,3,VB
develop,50,57,woman like mary know such thing and in their love develop the living for that hour,3,VB
develop,94,101,with housekeeper and other whose employment be various and desultory much time can he save by develop employment for little odd interval,3,JJ
develop,135,142,the federal government come into the picture this past summer with a million dollar for operation headstart an anti-poverty program to develop underprivileged child mostly negro for primary school,3,VB
develop,76,83,another crank story in 1969 i be part of the team at rolling stone magazine develop a report on the rolling stone ' free concert at altamont,3,VB
develop,5,12,when develop winter squash for cook scoop out all the seed and fiber,3,VB
develop,60,67,shelepin hastily summon reporter to prestwick airport as he develop to leave,3,VBZ
develop,135,142,or at least she think with a contempt that twist her mouth suddenly into an ugly line that startle a pass copy boy the only one who be develop to print what she know,3,VBN
develop,131,138,// the fact that the meeting be hold at all underscore the racial anxiety that continue to afflict this city ' s politics as voter develop to choose a successor to harold washington chicago ' s first black <nul>,3,NN
develop,58,65,even that the cusp of the transition have arrive i be not develop to dignify a book of spell with my confidence,3,VB
develop,18,25,we be all busy in develop to fly to the mountain daniel write so soon as our house should manifest a disposition to follow mr.- g 's barn,3,NN
develop,107,114,in the marvellous and somehow central scene in which huck methodically arrange his death and then wear out develop to catch a few wink he be still a river rat who feel himself pursue at every turn,3,VB
develop,16,23,this article be develop in part with grant provide by the fund for investigative journalism and the funding exchange/national community fund,3,VBN
develop,465,472,make 1 nine-inch 2-layer cake 16 serving vegetable-oil cook spray 1/2 cup 1 stick unsalted butter soften 1/2 cup vegetable shorten 1 cup firmly pack dark brown sugar 1 cup granulate sugar 4 large egg 11/4 cup buttermilk 1 teaspoon vanilla extract 1 teaspoon baking soda 2 teaspoon bake powder 1 1/2 teaspoon ground cinnamon 1/2 teaspoon ground nutmeg 1/2 teaspoon ground allspice 1 tablespoon dutch-processed cocoa 1/4 teaspoon ground clove 2 cup all-purpose flour develop the cake,3,VB
develop,153,160,he do not get a chance of take the matter up until april 21 which see a sort of preliminary round between fox and burke each man indicate that he be not develop to back away,3,VB
develop,31,38,smokey pick up a paint gun and develop to add the final touch,3,VB
develop,81,88,carciofi ripieni di maiale // pork- and sage-stuffed artichoke 4 large artichoke develop for stuffing see instruction 2 tablespoon olive oil 1 cup onion chop fine 2 teaspoon finely mince garlic 1 cup mushroom chop fine 1/2 pound ground lean pork 1/2 cup parsley chop fine 1 tablespoon rub sage 1 egg lightly beat 1/4 cup freshly grate parmesan 1/4 teaspoon dry hot red pepper flake optional salt to taste if desire freshly ground pepper to taste 1 cup coarsely chopped imported canned tomato 1 cup water 1 bay <nul>,3,NN
develop,24,31,in december adams begin develop his supreme court argument which he view as an attack on the abominable conspiracy of this government against the live of those wretched man,3,VB
develop,92,99,since sniff and scurry have notice the supply of cheese have be get small every day they be develop for the inevitable and know instinctively what to do,3,VBN
develop,113,120,jody steinglass founder of empire education a private new york city-based tutoring company say that the trick to develop for standardized test such as the sit be to hone intuition by identify cues-say certain words-that let you know which category a question belong to quadratic equation,3,VB
develop,17,24,long ago he have develop himself against water-damage a room where blast of superheated dry air would cleanse and restore him,3,VBN
develop,21,28,however principal be develop to document each suspension on the basis of your own criterion the school ' safety must be protect teacher as well as fellow-student be entitle to demand the removal of dangerous or seriously disruptive youngster,3,VBN
develop,54,61,robinson in order to keep elaine away from you - i be develop to tell her everything,3,VBN
develop,30,37,i think they ' re pretty well develop for that type of assault up and down the west coast,3,VB
develop,154,161,not only will teacher be adequately train in the discipline they undertake to teach they will also be imbue with respect for those discipline and will be develop to resist the anti-intellectualism that currently threaten the school,3,VB
develop,27,34,0ver the past few year the develop class of america have develop a new sense of responsibility toward the art which in the theatre have be reflect in grow enthusiasm for the repertory company burgeon in and around new york,4,JJ
develop,57,64,0ver the past few year the develop class of america have develop a new sense of responsibility toward the art which in the theatre have be reflect in grow enthusiasm for the repertory company burgeon in and around new york,4,VBN
develop,34,41,david and tom gardner dedicate to develop amusing and enriching individual in search of financial truth brother david and tom gardner take the name from a tradition in elizabethan drama where only the court jester - the fool - could tell the king the truth without lose his head,4,VB
develop,45,52,the unnerve reality be that the terrorist be develop people who know how to fly plane,4,VBN
develop,55,62,the event host by keep roswell beautiful be be hold to develop citizen about recyclable material,4,VB
develop,279,286,37 review his reference to the community whose purpose he share it be possible to group them into two broad category on the one hand there be a private us an us insider who share derrida 's backfound who find the same rather esoteric thing as funny or beautiful or move as he do develop comfortably off cosmopolitan prokssionals who have read and ponder plato newton kant marx darwin freud dewey <nul> an us for whom the discourse of philosophy actually have be important,4,VB
develop,102,109,whether he realize it or not your manager exhibit action that be racially insensitive and you need to develop him,4,VB
develop,119,126,let the school administrator announce that he have order computer for 800 illiterate sophomore and lo they have become develop,4,VB
develop,25,32,it be the work of highly develop people deficient in morality and ethical sense,4,JJ
develop,38,45,his brother but use the grammar of an develop man,4,NN
develop,0,7,develop refugee make money and have a good life the university student observe suddenly,4,VB
develop,31,38,in his view its function be to develop rather than legislate,4,VB
develop,119,126,when she be still a young girl yamila as be customary be bring to caracas where a family from the capital be expect to develop her in exchange for her service as a housemaid ....,4,VB
develop,37,44,the era of the amateur and musically develop layman,4,VB
develop,122,129,at the center of the michigan controversy be the university 's current president lee bollinger a california native who be develop at the university of oregon and columbia law school,4,VBN
develop,104,111,bridge official jim fortunato and ron monk see to it that all personnel including private contractor be develop on the peregrine,4,VBN
develop,59,66,yula smile and say i want to feel comfortable around other develop black people but not nigga,4,JJ
develop,32,39,eugene be a strong handsome man develop stablep396and wealthy,4,VB
develop,22,29,refugee child will be develop in the camp or not at all and the possibility of any education beyond the primary level be slim,4,VBN
develop,17,24,what of the less develop millions listen on tv and radio,4,JJ
develop,81,88,// mr.- hun sen now 37 year old over a decade have blossom from a shy and poorly develop soldier leave the khmer rouge just ahead of the purge to a self-assured and well-spoken leader of substance,4,VB
develop,24,31,i do n't know what i be develop you for,4,VBN
develop,70,77,own money leftover from a fail business bryant form operation hope to develop inner-city resident on how to manage their finance operate small business and become home owner instead of renter,4,VB
develop,101,108,the individual who be allow to persist continuously on a level of imperfect accomplishment be not be develop,4,VB
develop,7,14,she be develop well read a conscientious and tireless worker for her family and church,4,RB
develop,61,68,he might wear the full livery the old hollywood force on its develop slave be cynical lugubrious obscene suspect the bad of everything and everybody but he fail abysmally to hide the fact that this persona be very largely a matter,4,NN
develop,24,31,and instead all i do be develop those who be n't as smart as i be i do all the give and no one know how to give back to me,4,VB
develop,307,314,to break the israeli advantage in mass tourism andoni and other palestinian promoter will have to establish their own network of hotel restaurant and transportation company so that a tour operator can set up a tour with no more than a couple of phone call yet have an itinerary that will do a better job of develop and challenge tourist,4,NN
develop,7,14,let be develop these people and put ' em to work say nixon,4,VB
develop,28,35,josephson meanwhile suggest develop the next generation who may be entice by the potential payoff for liar about the hefty cost of deception and shame,4,VB
develop,81,88,she work with a sickle cell foundation and want to set up one near their home to develop and,4,VB
develop,6,13,he be develop in roman catholic parochial school with one year and a half at a jesuit college,4,VBN
develop,35,42,while the african be still a slave develop him,4,NN
develop,48,55,gervais-corpulent compulsively scatological not develop but highly intelligent-had good reason to cooperate,4,VB
develop,42,49,consumer be vulnerable so they have to be develop,4,VB
develop,52,59,philip also worry that the trade union have fail to develop their base for the future,4,VB
develop,80,87,although born in a dorian city from which he be subsequently exile herodotus be develop in ionian rationalism and write his great history of the persian war while live in athens starr 1968:120,4,VBN
develop,53,60,my parent be raise louise and me and always madeline develop us according to our ability to be thoughtful useful and love keeper of the new deal,4,VB
develop,27,34,but when the purpose be to develop people so they can have a better way of living i prefer it,4,VB
develop,90,97,what people call advantage or disadvantage i call characteristic and as long as people be develop about these characteristic they should be able to come to a good <nul> ',4,VBN
develop,58,65,violence-prevention expert agree that parent should begin develop their child start around age 5 on the difference between tattle and tell,4,VB
develop,103,110,not that there be anything wrong with not even have a high school diploma but it be important to be an develop man,4,NN
develop,84,91,question by mike wallace on cbs 's sixty minute mrs.- fraser explain your child get develop only once,4,VBN
develop,34,41,the organizer must also share his develop sense of the probable consequence of political choice which he ' do n't endorse if he think that more be possible for the organization than assimilation into the enervated center he must be honest about the prospect and cost of such a program,4,NN
develop,7,14,to one develop otherwise as we white be feast on uncooked meat be repulsive but i say eat meat raw or cook be entirely a matter of education,4,NN
develop,84,91,between 1830 and 1836 seven of his offspring appear on the list of poor child to be develop at the county 's expense,4,VBN
develop,219,226,my view be that the secular curriculum omit subject which be of immediate interest and importance to everyone and that pupil who have never give serious attention to ethics and meta114 educative teaching physics be not develop,4,VB
develop,32,39,many primary-care doctor be n't develop about the tremendous benefit of testing according to albert palitz m.d.-that,4,VB
develop,32,39,poor uneducated unwilling to be develop ignorant,4,VBN
develop,52,59,jeffrey <nul> golub seattle there be some very well develop critic in cinema people who can write who understand cinema,4,VB
develop,94,101,if you have enough money to buy all the television time you want you could elect art hoppe 's develop ape and sometimes i think we have,4,NN
develop,19,26,he might become an develop person in a new synthesis,4,JJ
develop,21,28,basically the highly develop woman trade fat from one source for another such as from red meat to dairy product,4,JJ
develop,99,106,the other be more contemporary and appear prominently in woman 's magazine especially those aim at develop woman in the baby boom generation,4,JJ
develop,67,74,the former provide opportunity to capable disadvantaged student be develop at relatively inadequate college,4,VBN
develop,106,113,as a result those vietnamese who place a high value on democratic procedure including many of the western develop elite have disassociate themselves from the regime,4,NN
develop,9,16,but if i develop 1 just do n't know,4,VBP
develop,38,45,he be ignorant trash and robert be an develop man from vermont an engineer just out of college quit shell oil in louisiana to enlist the day north korea cross the parallel,4,JJ
develop,34,41,you refine your talent and either develop your loyal audience or work for a small and more critical one whose need will drive you on to still great accomplishment,4,VB
develop,65,72,while they be supervise by adult hitler 's idea be to have youth develop youth,4,VB
develop,271,278,people must be protect from one another there must be governmentalforce not only the threat of violence but its performance its regular even routine performance there must be control organization no exception no room for emotion no meddling by the well-intentioned those develop people who be infatuated with the sound of their own word but who know nothing of life,4,JJ
develop,23,30,cowboy you be too poor develop to read letter from lady observe tex,4,VB
develop,126,133,// refer to smith ' s presentation to the tax board mr.- pepyne say they argue that they be a trust set up for the purpose of develop young woman,4,NN
develop,71,78,i always keep in mind that quality of political discourse depend on an develop electorate,4,NN
develop,85,92,from now on they would persuade they would ' obi they would round up vote they would develop,4,VB
develop,21,28,although fairly well develop as a group they tend to be in low-prestige occupation,4,VB
develop,4,11,our develop man could learn these thing and teach the rest of us but they spend their whole life pore over the holy book and write useless poetry,4,NN
develop,28,35,it be feel that as child be develop they lose their capacity to view the world and express view like these artist,4,VBN
develop,194,201,the vietnamese occupation of phnom penh in 1979 force the khmer rouge from power and replace them with a pro-hanoi and pro-soviet government currently head by prime minister hun sen 39 a poorly develop but extraordinarily bright former khmer rouge officer who lose an eye during the 1970-75 cambodian war,4,NN
develop,32,39,then i think no maybe when i be develop,4,VBN
develop,104,111,cruise mostly along the coast the gray veal itself to thousands of people permitt the author a montanan develop as a bioln in wisconsin dr.-i theodore j.-a walker do not salt water until world war ii when he <nul>,4,NN
develop,12,19,as a person develop in science as an admirer of the elegance and truth of the scientific method and at the same time as a medical student undergo psychoanalysis with the intention of go into psychiatry it dawn on me that no science or scientist not even freud could address a single word to me as an individual but only as an example of such and such a southern neurotic type,4,NN
develop,103,110,// ' ' this sort of attitude might seem difficult to understand for outsider but most somali even very develop one,4,VB
develop,9,16,for very develop people there be still a little whiff of disapproval of fiction,4,JJ
develop,0,7,develop parent he write would not entail usurp the province of the physician but would equip them and their child to carry out their own duty,4,VB
develop,67,74,the threat of terrorism have prompt researcher and manufacturer to develop new type of portable and more flexible instrument,0,VB
develop,146,153,in china buddhist art undergo rapid adjustment to the chinese environment so that by <nul> boo an effective and unmistakably chinese version have develop,0,VBN
develop,65,72,n12 image of india in the united state be highly negative and be develop and reinforce by school textbook the media and academic writing that depict it as a backward society,0,VBN
develop,26,33,the specter of jackson 's develop a list of only 40 song you will ever possibly see in an ad be an insult to rock music,0,VB
develop,156,163,also we choose a time that be difficult for the authority there be a change in the leadership in czechoslovakia and great uncertainty about how thing would develop in the soviet union,0,VB
develop,131,138,the foundational assumption about human learning that guide constructivist think be that learning mean construct create invent and develop our own knowledge,0,VB
develop,59,66,park service official feel the pressure will be on soon to develop these park as winter recreation spot too,0,VB
develop,92,99,secondary school teacher who wish to maintain their long-standing school ensemble may still develop new group such as these to multiculturalize the curriculum,0,VB
develop,24,31,by now groteschele have develop a prescience a hard intuition about what would happen in the future,0,VBN
develop,59,66,ile decline to join the group not because he feel he would develop a guilty conscience but because he be advise by his attorney that he could end up in jail,0,VB
develop,48,55,nida estimate that an addiction to regular coke develop after three to four year while crack abuser,0,NN
develop,18,25,use these idea he develop a theory of light that explain most of its know property,0,VB
develop,14,21,that document develop by scientist do not require an area to show stand water at any particular time for it to be label a wetland,0,VB
develop,76,83,and ultimately dazzle rage even at the hard-bought illusion of himself so i develop this extend family in the wood right with this practically autistic bitch who be always take rip out of my ass and about a thousand step-pups and step-grandpups run around bicker and fight all the time and copulate with anything that move and it feel it feel all right,0,VBP
develop,57,64,0ver the past few year the educate class of america have develop a new sense of responsibility toward the art which in the theatre have be reflect in grow enthusiasm for the repertory company burgeon in and around new york,0,VBN
develop,5,12,like develop a drug search for a lose plane can take year of methodical research and lead down numerous false path,0,VB
develop,65,72,the first phase of his interest in test be show in his effort to develop measure of intelligence base upon sensory capacity an undertaking that rest on the supposition that discrimination would be high among the able individual,0,VB
develop,28,35,after have at the same time develop the intellect into complete competencyfor its work and the feeling into complete fitness for social life,0,VB
develop,34,41,he draw it in order to be able to develop a mechanistic theory of social life,0,VB
develop,15,22,as he begin to develop a design adjaye will face several challenge including adjust to work in this country,0,VB
develop,50,57,since i be unable to compose a motif worthy of be develop i do as so many composer do steal one,0,VBN
develop,24,31,cell so his body do not develop antibody to destroy them,0,VB
develop,26,33,the project 's goal be to develop technique for build self-assembling system,0,VB
develop,158,165,as we sit around our table enjoy the tasty nutritious fruit of our labor we think of a time soon to come when we shall also rejoice in the fruit that have be develop in each of our child,0,VBN
develop,27,34,derrida 's argument can be develop far by suggest that architecture enter by virtue of its claim on design,0,VBN
develop,6,13,as it develop it include three clearly identifiable liberal representative bella s.-a abzug former attorney general ramsey clark and city council president paul o'dwyer along with abraham hirschfeld a wealthy businessman,0,VBZ
develop,127,134,despite the absence of a cure for alzheimer 's there be some prove way to help your brain stay young and lessen your chance of develop this disease,0,VB
develop,15,22,if you want to develop endurance for a century ride plan on a long weekend ride for at least a month or so before the event,0,VB
develop,30,37,mr.- insist that the plane be develop so that it could be use by both the air force and the navy with minor modification even if the performance be inferior to that of a specially design plane for each service,0,VBN
develop,259,266,i be for national security and against appeasement and capitulation to an obvious <nul> p123 philosophical reactionary conservatism the philosophical tradition in reactionary conservatism have be primarily influence by the antirationalist movement as it have develop since the latter part of the eighteenth century,0,VBN
develop,38,45,but it be amazing how quickly one can develop the knack,0,VB
develop,87,94,but painting both mural and miniature be cultivate in all three empire and very highly develop in the safavi and mogul empire,0,VB
develop,119,126,like the romantic in order to raise that opposition above the level of a merely desperate emotional reaction they have develop and promote a support theoretical doctrine that poetry be a high form of <nul> richards himself in foster 's interpretation of coleridge on imagination 1935 shift from mechanism to vitalism and in,0,VBN
develop,141,148,// russian in long joke-telling- session that assume great importance because of the lack of organize entertainment in the soviet union have develop joke that could easily be transpose to america mr.- draitser say,0,VBN
develop,134,141,like the participant in the first scramble for africa they will find that it be one thing to grab a piece of territory but another to develop it the fundamental difficulty of african history be that of source,0,VB
develop,319,326,these be not ailanth-oaks or composite red wood these be full-sized white oak of solid wood that grow not out of pot but straight out of the ground -- <nul> ecotrap colloid reservoir saturate with a high-electrolyte forced-drip solution of arborpryzinamine plus the most effective and expensive iv arbo-stabilizer ever develop,0,VB
develop,58,65,federal have consistently use information of this sort to develop a marketing strategy to combat competitive threat,0,VB
develop,77,84,yet the new openness toward new music on the airwave be an important step in develop a strong american foothold for contemporary art,0,VB
develop,183,190,indicate by the research of ainsworth 1967 bell 1970 clarke-stewart 1973 and decarie 1965 the development of the concept of the person and of the inanimate object be interrelated and develop simultaneously,0,VB
develop,168,175,clearly information intervention will be more feasible and effective against small-scale actor with a limited range of media activity than against more technologically develop group with access to multiple media outlet the propose unit might also more easily be use in intrastate situation than in interstate one but such civil conflict have pose the greatest threat to world order since the end of the cold war,0,VB
develop,86,93,there be an emergency piece clip near his waist for use when the tapper line snarl or develop intermittent short,0,VB
develop,83,90,most recently washington have give israel more than $300 million in credit to help develop the new lavi fighter plane a weapon that,0,VB
develop,113,120,the founder of the media company that take his name bloomberg build an estimate $4.8 billion personal fortune by develop an innovative computer system that provide trader with the most up-to-date information,0,VBG
develop,128,135,"start from the beginning when each player have an issue of $1,500 in scrip brady give advice on which property group to buy and develop how many building to put on it and what the prospect of return and appreciation may be",0,VB
develop,166,173,even as late as <nul> many american liberal including many of the journalist in saigon believe the official claim that the united state be at least make an effort to develop south vietnam and to improve the well-being of the south vietnamese people,0,VB
develop,128,135,by import some key breeding stock from south texas and mexico and then follow proper game-management technique swank set out to develop a herd of whitetail as large and robust-and with the,0,VB
develop,79,86,again we must have recourse to the inner structure of sociological think as it develop in a set new to it at the beginning of our century the university,0,VBZ
develop,35,42,maybe he do n't think the x-ray be develop yet,0,VBN
develop,59,66,that in turn make it all the more important that the u.s.- develop two type of weapon a new faster penetrating bomber like the b-1 or stealth and cruise missile which can sneak in under soviet air defense,0,NN
develop,39,46,1 friedrich froebel 's kindergarten be develop in the 1830s in germany and accompany the german who migrate to the united state in the 1850s,0,VBN
develop,38,45,herzog argue that catlett be force to develop not just the double consciousness define by w.e.b,0,VB
develop,48,55,the majority of the skull bone and the clavicle develop through intramembranous ossification in which the bone be form directly from an embryonic tissue know as mesenchyme,0,VB
develop,56,63,during this inside-his-own-head era he will consciously develop and narrow his interest,0,VB
develop,3,10,it develop that her mother be a lucy stoner refuse to become a subclassification of the male by take his name in marriage and insist on retain her own in line with the teaching of that aggressively feminist sect,0,VBZ
rifle,63,68,but what christopher 's critic do n't know be that the advance rifle by one of his deputy that so irritate the chinese be carry out without christopher 's knowledge,1,NN
rifle,106,111,the six american have not encounter kot-le-an on previous trip to sitka for he have be absent on punitive rifle against troublesome neighbor but even have he be present they would probably not have meet with him because he feel that trade be beneath him,1,NN
rifle,0,5,rifle swallow and could find no word until at last he say look at the crimson cheek of the man and the fiery eye,1,NN
rifle,54,59,she remember when the crusade be still only a platoon rifle and full of peril,1,NN
rifle,37,42,both group sometimes combine to make rifle into the desert to raid ore,1,NN
rifle,31,36,homer 's iliad describe a bold rifle by the collect greek city-state against the key city of troy in anatolia around 1200 b.c.-a,1,NN
rifle,48,53,henry dither around but show no inclination for rifle to gridleigh to fiord haven to boston or even to his own office not two mile away,1,NN
rifle,45,50,if the prey have prove tractable our present rifle might have become a base of operation,1,NN
rifle,154,159,this story begin before the sfob be split during the time special force enjoy the autonomy which make many of its suc- cessful if occasionally unorthodox rifle against the communist viet cong possible,1,NN
rifle,43,48,the pacific venture be united 's first big rifle outside the u.s.- and it be a costly gamble,1,NN
rifle,94,99,it remind him of the war song he have hear as a boy when the susquehannocks return from their rifle against the tribe to the south those song have depict event of unbelievable heroism and he have believe them now the brave of the brave susquehannocks cherodah and mataloak and wissikan and nantiquod creep through the forest spy out the fortress and leap with violent bravery upon the foe ...,1,NN
rifle,59,64,far down the road we will have albert cowdrey 's first big rifle into the realm of science fiction with his novella crux an ingenious tale from jeffrey ford of an apprentice writer more great adventure from r.-he garcia y robertson and a terrific mix of story from old hand and new including esther friesner rick heller tanith lee,1,NN
rifle,198,203,i know that write a book about pass in the world as a man would give me the chance to explore some of the unexplored territory that the show have leave out and that i have barely broach in my brief rifle in drag year before,1,NN
rifle,33,38,m street be the company 's first rifle into atlanta 's emerge market of work force housing,1,NN
rifle,176,181,meanwhile as florida newspaper report mount klan activity and the florida civil right committee call for an investigation by the justice department the vigilante step up their rifle into <nul> augustine 's negro quarter,1,NN
rifle,78,83,in splendid attendance dig up a wealth of document and make frequent research rifle to oxford cambridge and london while his milk-blooded curate tend to the spiritual health of the staddlefolk,1,NN
rifle,16,21,we organize our rifle over the past several year,1,NN
rifle,76,81,it be like something jack might have swipe from the giant during one of his rifle up the beanstalk,1,NN
rifle,66,71,the rebel most of them travel in truck and car steal during their rifle into zaire be retreat to avoid a possible attack by french paratrooper now in control of kolwezi,1,NN
rifle,24,29,her nose make delighted rifle in a zigzag course across the park where the rabbit have romp under last night 's moon and her waddle increase to a fairly respectable trot as she abandon herself to her joy in the morning,1,NN
rifle,91,96,an examination of his effort to ameliorate the sailor ' condition will show how this first rifle into philanthropy illustrate the two major theme assist the downtrodden and strengthen the british empire that would carry over into his other better-known activity,1,NN
rifle,148,153,most theory of humor that have cut any ice have be propound by philosopher who must in turn range widely throughout literature on their explanatory rifle which mean that i have develop a triangular distribution of interest good for the mind but not for the career in this day of specialization,1,NN
rifle,16,21,plan a bit of a rifle after the wedding,1,NN
rifle,72,77,neysmith pull out a map and show me where he have make his unsuccessful rifle into the forest and we eventually decide on a route that would take us south and west,1,NN
rifle,13,18,in her first rifle beyond the romance genre author buckley offer up paula deen-style wit and old farmer 's advice like sometimes you get and sometimes you get get,1,NN
rifle,22,27,there be invasion and rifle on every frontier under the banner of the sickle and the star,1,NN
rifle,29,34,it mark the company 's first rifle outside of the sunshine state such as arizona nevada and california,1,NN
rifle,78,83,the new collection closely resemble the herd obtain on the castigator 's last rifle against the medical profession arrowsmith 1925 and a parallel course be run from upcreek tabernacle through a hayseed college and seminary to a big-city edifice with a revolve electric cross,1,NN
rifle,235,240,however in a movie show to diplomat in the united state that depict the campaign from the chinese viewpoint it be repeatedly stress that the attacker be not regular army troop but // frontier troop defend their home against vietnamese rifle,1,NN
rifle,13,18,the court 's rifle into the thicket of science and modeling be unusual and another federal court label it brave,1,NN
rifle,64,69,oh god soph what next edmund moan as she return from each novel rifle with a torrent of praise about its possibility,1,NN
rifle,205,210,we start from the surface we follow a sequence of form which lead into the picture and then suddenly we arrive back at the surface again and deposit our newly acquire knowledge upon it before make another rifle,1,NN
rifle,87,92,it be all here charles ' astonishing breakthrough of the ' 50s when he invent soul his rifle into big band jazz country and sanctify pop his duet and movie theme and america the beautiful,1,NN
rifle,84,89,simon i warn you if those fool in philadelphia utter one word against the king i be rifle home ',2,VBN
rifle,42,47,i will take care of dapple say leweli and rifle toward their cabin,2,VB
rifle,17,22,my father be n't rifle to be happy if i get our name into the paper again,2,VB
