word,start,end,sentence,sense,pos_tag,original_sense
practice,94,102,and you be probably aware that people keep calculate pi to ever great length not merely as an practice but with benefit for computer science and several branch of mathematics,2,NN,exercise
practice,59,67,sight of the paratrooper drop from the sky during training practice,2,NN,exercise
practice,73,81,of congress become the seat of the government of the united state and to practice like authority over all place purchase by the consent of the legislature of the state in which the same shall be for the erection of fort magazine arsenal dock-yards and other needful building - and // to make all law which shall be necessary and proper for carry into execution the foregoing power and all other power vest by this constitution in the government of the united state or in any department or officer <nul>,2,NN,exercise
practice,23,31,my mind be get as much practice as my arm and back and it feel about as sore but i manage to dredge up a couple of notion if sam stay scairt off this burro be go to starve which it be halfway to do right now and hobble like that it could n't even drink too good the riverbank be a couple foot high in most place so i be go to have to untie it,2,NN,exercise
practice,15,23,1 become quite practice in relate this scenario to dan who sit beside me in a front-row pew and listen sympathetically,2,NN,exercise
practice,158,166,but other change part of a series of revision in marine recruitment and training be aim at make entry in the corps not just a physical initiation but also an practice in personal examination,2,NN,exercise
practice,41,49,and the contempt power must be sparingly practice lest it make martyr of those like the majority of the boston school committee who ride the crest of popular resistance,2,NN,exercise
practice,20,28,in spite of hour of practice and thousands of dollar ' worth of botox shot and the recent addition of tattooed eyeliner sydelle levine fellow be not a pretty woman,2,NN,exercise
practice,51,59,no there be n't one shoe that be perfect for every practice,2,NN,exercise
practice,71,79,even in those area where there be presumably great opportunity for the practice of legal ingenuity and skill,2,NN,exercise
practice,152,160,if the us have not choose to become a full member of such agreement it be because effective participation can be achieve without go through the arduous practice of submit treaty to the senate for ratification,2,NN,exercise
practice,47,55,do we not expect judge -- especially those who practice ultimate authority -- to explain their decision rather than just say constitutional unconstitutional affirm reverse modify,2,NN,exercise
practice,12,20,boss do not practice control they offer assistance,2,NN,exercise
practice,37,45,by july he be embark on a program of practice and swim to rebuild his strength and be prepare for an official visit to bulgaria,2,NN,exercise
practice,291,299,for it will soon appear to any that shall examine the noble act of our nation in war that they be perform by no advantage of weapon against no savage or unmanly people the enemy be far superiorunto us in number and all needful provision yes and as well train as we or commonly better in the practice of war,2,NN,exercise
practice,177,185,the inscription state that the king his minister and many of the lord and common of the realm erect this monument to james watt who direct the force of an original genius early practice in philosophic research to the improvement of the iio great engineer steam engine enlarge the resource of his country increase the,2,NN,exercise
practice,33,41,she be in the middle of her yoga practice mr.- valentine,2,NN,exercise
practice,61,69,his frequent catnap be interrupt by two 20-minute session of practice to strengthen his muscle and improve his circulation,2,NN,exercise
practice,32,40,if they be n't on their ambient practice regimen or golfing or ..... then there be pettimento the vice president to whom he report,2,NN,exercise
practice,31,39,upon its surface man can still practice unjust law fight tear one another to piece .....,2,NN,exercise
practice,46,54,as a department head the social work director practice both personal and bureaucratic control in set and enforce standard of practice work hour report requirement and so on,2,NN,exercise
practice,125,133,as a department head the social work director practice both personal and bureaucratic control in set and enforce standard of practice work hour report requirement and so on,2,NN,exercise
practice,124,132,every healthy nerve have a desire to use its power every healthy muscle wish to contract every healthy faculty wish to find practice and consequent enjoyment,2,NN,exercise
practice,36,44,he summon up a chant a mind-numbing practice that would reduce the pain and softly intone it in rhythm,2,NN,exercise
practice,149,157,rome after all be lose by a youth which disdain to bathe in cold water abandon to softness almost resemble our little master in forsake the physical practice responsible for its strength and virtue ' .20 the savage play the same role in this type of text,2,NN,exercise
practice,11,19,this brief practice raise the central question to be deal with in this section 1 how do we establish with a reasonable degree of certainty that two or more language be relate,2,NN,exercise
determine,72,81,q.-to i have hear people say the short story be an american form invent determine and master in america,1,NN,define
determine,39,48,although a noble class be less sharply determine in england the argument lose little of its force when apply to the english county gentry,1,VB,define
determine,22,31,all the treasure that determine us have be destroy jay,1,VBP,define
determine,40,49,she see a shadowy figure hold a clearly determine rifle,1,NN,define
determine,58,67,for the purpose of this study fall course failure rate be determine as the number of credit hour a student earn with a grade less than c divide by the total number of credit hour earn fall course withdrawal rate be determine as the number of credit hour from which a student withdraw divide by the total number of credit hour attempt and fall grade-point average be determine as the total grade point earn during fall term divide by the total number of semester hour attempt for college credit during fall term report on a 4.00 scale,1,VBN,define
determine,215,224,for the purpose of this study fall course failure rate be determine as the number of credit hour a student earn with a grade less than c divide by the total number of credit hour earn fall course withdrawal rate be determine as the number of credit hour from which a student withdraw divide by the total number of credit hour attempt and fall grade-point average be determine as the total grade point earn during fall term divide by the total number of semester hour attempt for college credit during fall term report on a 4.00 scale,1,VBN,define
determine,366,375,for the purpose of this study fall course failure rate be determine as the number of credit hour a student earn with a grade less than c divide by the total number of credit hour earn fall course withdrawal rate be determine as the number of credit hour from which a student withdraw divide by the total number of credit hour attempt and fall grade-point average be determine as the total grade point earn during fall term divide by the total number of semester hour attempt for college credit during fall term report on a 4.00 scale,1,JJ,define
determine,136,145,he recite a line from cedar of lebanon a somber tune from the view of a war correspondent choose your enemy carefully because they will determine you,1,VB,define
determine,71,80,these be all term be use by u.s.- expert as they grope for some way to determine and explain the momentous event that have suddenly engulf the international arena,1,VB,define
determine,59,68,success to shyamalan now mean build a body of work that be determine by its originality singularity of accent and voice,1,VBN,define
determine,30,39,it would then be senseless to determine physics in terms of this technology of experimentation,1,VB,define
determine,80,89,herzog argue that catlett be force to develop not just the double consciousness determine by w.e.b,1,NN,define
determine,7,16,i will determine these term more thoroughly when i tell you about the homework you should do on a stock in just a little bit,1,VB,define
determine,61,70,this be the basis for the assertion of multiculturalism word determine reality,1,NN,define
determine,87,96,he also describe various normative interaction that explicitly involve grandparent and determine a family system that he see as exotic base in,1,VB,define
determine,181,190,consequently statement such as the village be schedule for a new bypass prove quite unproblematic even though the reference could be to a village materially humanly and/or socially determine,1,JJ,define
determine,37,46,observed aggression be operationally determine through penalty record on game sheet,1,JJ,define
determine,54,63,antisocial behavior and attitude be much more sharply determine,1,VB,define
determine,68,77,in the west midlands for example the proportion of peak period trip determine as above fall from 50% of the monday to friday total in 1978-79 to 45% in 1984-85 while the inter-peak demand grow from 36% to 42% also rise in absolute term,1,NN,define
determine,22,31,clinton 's task be to determine achievable mission and build credibility for more mission down the road,1,VB,define
determine,243,252,the song of a male bird or sea lion in the breeding season announce his presence not only to potential mate but also to other male that might invade his territory the call of a frog may serve not only to attract female to his pond but also to determine his territory,1,VB,define
determine,49,58,they become instead specimen of a category fully determine by the attach assembly of organizational rule and criterion,1,VBN,define
determine,51,60,scott 1978:69 the role of the apply anthropologist determine for the miami health ecology project not only include provide basic social science information about ethnic health practice but also serve as health professional and culture broker,1,NN,define
determine,120,129,outlying portion of the empire such as the netherlands lombardy and hungary where tie to the crown be weak or less well determine be in open revolt at the time of joseph 's death in 1790,1,JJ,define
determine,70,79,moreover the story hutcheon tell about historiographic metafiction as determine postmodernism sound tike yet another master narrative and it be by no mean the only or arguably even the best story but merely one of several compete narrative about postmodernism,1,JJ,define
determine,83,92,these individu als may through anticipatory socialization 22 behave in way that be determine as deviant by their less ambitious colleague who dis approve of this kind of buck for promotion,1,JJ,define
determine,97,106,the operator may wish to assess the likely demand for new route which do not serve a single well determine market such as an all-day inter-suburb service,1,JJ,define
determine,19,28,he say you think i determine myself as a bartender all those year in la,1,VBP,define
determine,113,122,- also the cost of live council clc which have overall responsibility for the stabilization program be expect to determine the three category of report requirement for corporation and union,1,VB,define
determine,122,131,for example a critical question have to do with how over time such situation evolve include whether or not they currently determine themselves as sexual partner,1,VBP,define
determine,99,108,be a better word that denny could suddenly become someone quite different start with what she have determine be a slight defect a trivial speck of dust locate on the long arm of his chromosome 7,2,JJ,learn
determine,13,22,they have be determine commando tactic and it be go to their head,2,VBN,learn
determine,2,11,i determine much later that he have just realize that gary be old than i.-,2,VBP,learn
determine,173,182,father leave him out it be apparently not enough to prevent him from fall into his familiar paradigm once he marry and be try to finish up his college degree i very quickly determine that wife and child can get in the way of do the thing that you want to do,2,VB,learn
determine,20,29,it be something you determine in scout peterson say,2,VBP,learn
determine,7,16,i have determine a little for this third time so i give them food and wine and smoke that make them sleep,2,VB,learn
determine,18,27,only then do they determine to their astonishment that their deed be punishable in west germany by life imprisonment,2,VB,learn
determine,2,11,i determine the business ill business better than he do,2,VBP,learn
determine,20,29,also the alien soon determine that great intergroup hostility exist on earth,2,VBZ,learn
determine,46,55,for the present i withhold their name you may determine them later in a courtroom if the point become an issue,2,VB,learn
determine,25,34,i want to ask you if you determine anything new about endocheeney leaphorn say,2,VBP,learn
determine,85,94,i also sit in at jazz jam session -- and get a lot of egg on my face the only way to determine to play jazz say levy,2,VB,learn
determine,13,22,everything i determine at the radio plant plus the whole structure of how they work and live,2,VBP,learn
determine,54,63,they assume that most knowledge be uncertain and view determine as share view among peer,2,NN,learn
determine,14,23,look like you determine real good he say,2,VBP,learn
determine,57,66,coordinate and integrate to allow the student to achieve determine goal,2,NN,learn
determine,9,18,she even determine from her second husband a mean bootlegger by her account because he know a lot about human nature,2,VBP,learn
determine,2,11,i determine the rule what to cook for holiday what to say about the movie we see together,2,VBP,learn
determine,240,249,without real result in bank lending in reduce foreclosure the public may well conclude that he be try to do too much too quickly while try to deal with a financial crisis that could overwhelm any administration let alone one that be try to determine on the job,2,VB,learn
determine,55,64,but before the sun have get far through the sky i have determine quite a vocabulary of the sign lingo and converse with little horse on such thing as could be express with the hand,2,VBN,learn
determine,115,124,we talk to don rose a cheerful-looking curly-headed young man who be to be the master of ceremony that evening and determine that the chili have be put together not under a big sky somewhere but in the kitchen of gourmet,2,NN,learn
determine,76,85,perhaps it be time we think of school as place where our child might simply determine something - not just for our benefit not just for the nation be but for their own,2,VB,learn
determine,33,42,my suspicion be that we be go to determine a lot of thing about star formation and protoplanetary disk because submillimeter be a region that be pretty good for track that kind of activity,2,VB,learn
determine,171,180,one question alone whether i feel my post-medusan year an example of or an exception to the archetypal pattern for heroic adventure set me to year of comparative study to determine what that pattern might be and where upon it 1 currently be,2,VB,learn
determine,8,17,thus he determine at an ear -- ly age that one of the lively cur -- rent run through western mu -- sic be high emotion among its practi -- tioners,2,VB,learn
determine,30,39,thank you for help us to make determine exciting,2,NN,learn
determine,11,20,and when i determine that x-ray show my lung be almost completely clear of fluid i know i have be okay,2,VBP,learn
determine,89,98,why not go to a place where the whole family can experience new thing and in the process determine about each other,2,NN,learn
determine,30,39,that be the kind of thing she determine at home and at boarding school from the nun,2,VBZ,learn
determine,39,48,last week hospital official be stun to determine that two of their charge could be heir to a million-dollar fortune,2,VB,learn
basis,86,91,rival effort in europe // the new fleet will compete against arianespace a consortium basis in france that now dominate the launch of commercial sattelites,1,NN,base
basis,81,86,so far only about 40.000 of the refugee have find sponsor and leave the military basis where they be be house,1,NN,base
basis,21,26,it be discrimination basis on confusion rather than malice,1,NN,base
basis,5,10,work basis on hasidism include ernest bloch 's superb baal shen suite for violin and piano aaron copland 's vitebsk trio and this writer 's two hasidic mood for string quartet,1,NN,base
basis,55,60,// as the embryo continue to grow in the come week the basis of the portion of the embryo call the neural tube eventually give rise to neuron and other cell of the central nervous system while an adjacent portion of,1,NN,base
basis,98,103,while he do this the detonate wire be run out to its length and the raider press back against the basis of the wall,1,NN,base
basis,40,45,until then the brave have have only two basis runner - horner on a walk in the second and johnson who be hit by a pitch in the <nul>,1,NN,base
basis,50,55,and play field as material life be just a game of basis ball so win or lose with a smile,1,NN,base
basis,58,63,if someone give or bequeath you a house what be your cost basis and basis-year value,1,NN,base
basis,64,69,in the administration 's judgment such project as the big space basis the lunar station and the mars spaceship would be too costly for the foreseeable future,1,NN,base
basis,82,87,thrill by the fact that they can walk into a citibank thousands of mile from home basis and work on an atm do all they can at home -- check their balance transfer money from one of their account to another pay their citi credit card bill,1,NN,base
basis,108,113,that have lead woman particularly many feminist to rethink their initial support for joint custody which be basis on woman 's desire to get out and work and share the burden of child-rearing and get on their foot again she say,1,NN,base
basis,46,51,the forecast in this report be largely my own basis on data from a wide variety of authoritative source including the u.s.- census bureau and bureau of labor statistics government statistical reporting service major trade and industryspecific journal and other journal such as vital speech of the day future survey and national weekly news magazine u.s.- news and world report time and newsweek,1,NN,base
basis,158,163,more than 250 flight land at the south pole each summer bring construction crew and hundreds of ton of building material for the high-tech 153-million-dollar basis the united state antarctic program be build there,1,NN,base
basis,70,75,there be no mushroom after all only a small boy curl up asleep at the basis of a tree his grimy face streak with tear,1,NN,base
basis,97,102,the first phase of his interest in test be show in his effort to develop measure of intelligence basis upon sensory capacity an undertaking that rest on the supposition that discrimination would be high among the able individual,1,NN,base
basis,7,12,at its basis it be a mere score of yard across,1,NN,base
basis,107,112,today 's report amplify somewhat the jobless data and make available nonfarm payroll employment statistics basis on information supply to the department by company,1,NN,base
basis,64,69,officer say norteos center at 22nd and bryant street and sureos basis at 19th and mission street have spread their long-standing rivalry into other area including the ingleside and excelsior neighborhood and even bayview-hunters point,1,NN,base
basis,25,30,however modern democracy basis as they be upon the formal equality of all individual deny the legitimacy of political inequality,1,NN,base
basis,33,38,source record chronicle research basis on record from and/or interview with interpol fbi honduran security ministry honduras ' general bureau for criminal investigation u.s.- district court u.s.-,1,NN,base
basis,188,193,as the communist begin their trek their slow-moving column stretch to more than 60 mile in length and be weigh down by supply accumulate during their previous sedentary period in a soviet basis area,1,NN,base
basis,64,69,laila gasp at the sight of the pale-yellow fluid in its bulbous basis,1,NN,base
basis,108,113,* * * more ominous cloud be drift into ramadi as 1-9 infantry soldier prepare to roll back to their eastern basis,1,NN,base
basis,13,18,the military basis seem close down and desert so there should be no other traffic all civilian flight in- and outboundhave be cancel,1,NN,base
basis,63,68,john 's grandfather be as everyone know the baal the legendary basis who be still mistakenly credit with the idea of substitute sand-filled bag or basis for the post use to mark off the infield in baseball 's infancy in actuality he earn the nickname early in his career because of his behavioron the play field,1,NN,base
basis,147,152,john 's grandfather be as everyone know the baal the legendary basis who be still mistakenly credit with the idea of substitute sand-filled bag or basis for the post use to mark off the infield in baseball 's infancy in actuality he earn the nickname early in his career because of his behavioron the play field,1,NN,base
basis,165,170,this freedom from restraint be at least as importantas the availability of sexual outlet per se and it be probablythis appeal that give the institution such a broad basis within society and allow prostitute to intrude boldly into acceptable arena of victorian society such as rotten row,1,NN,base
basis,32,37,the military-industrial complex basis itself on the war economy and a huge defense establishment,1,NN,base
basis,19,24,his calculation be basis on an assumption that time will use half cash and half stock to pay for the second part of the warner acquisition,1,NN,base
basis,53,58,|p144saint clumbert 's abbey be not in itself an old basis though it occupy the site of one,2,NN,foundation
basis,79,84,charles taney seymour have so far keep up the polite fiction that i be run the basis,2,NN,foundation
basis,36,41,also speak of heavy industry as the basis of the economic power of the country he add that heavy industry be at the same time the basis for the far rise of the well-being of the people,2,NN,foundation
basis,130,135,also speak of heavy industry as the basis of the economic power of the country he add that heavy industry be at the same time the basis for the far rise of the well-being of the people,2,NN,foundation
basis,7,12,denver basis for urban and neighborhood development fund inc,2,NN,foundation
basis,85,90,well-known organization like cato the american enterprise institute and the heritage basis more flush with cash than ever but give by corporation and wealthy businessman -- all of which be tax-deductible -- have underwrite the rise of a new generation of small and often brash conservative think tank like the competitive enterprise institute cei and the reason basis,2,NN,foundation
basis,362,367,well-known organization like cato the american enterprise institute and the heritage basis more flush with cash than ever but give by corporation and wealthy businessman -- all of which be tax-deductible -- have underwrite the rise of a new generation of small and often brash conservative think tank like the competitive enterprise institute cei and the reason basis,2,NN,foundation
basis,9,14,// u.s.- basis period c.-a 1920-1960 // by 1918 all state,2,NN,foundation
basis,67,72,he encourage england 's trade and commerce with europe and lay the basis of a,2,NN,foundation
basis,202,207,these figure for the odensville squatter camp it must have get out among the squatter that odendaal have think to commemorate the family name in his township be ascertain by a field-worker of the legal basis to which a man who present himself as the spokesperson of the squatter have appeal for investigation,2,NN,foundation
basis,4,9,the basis it be an old question whether electricity be a continuous fluid or whether it have an atomic structure,2,NN,foundation
basis,27,32,to order call the american basis for preventive medicine at 1-800-558-2376,2,NN,foundation
basis,93,98,more important there be plenty of time to think about myself my future and the future of the basis,2,NN,foundation
basis,76,81,although no one know it at the time this experimental project would lay the basis for thousands of similar nonprofit community organization that would spring up in other community across the nation,2,NN,foundation
basis,185,190,jessie have overhear martin talk about microscope have buy him a beautiful zeiss and there with llewellyn and the zeiss during long afternoon and often late into the evening he lay the basis of all he be to know about the pathologyof the cell,2,NN,foundation
basis,72,77,the ducal ancestor of william have thus be able to build upon establish basis and they have in fact use many of the old institution of government inherit traditional right to revenue and to military obligation inherit too such power as have be vest in the count of the carolingian age and also authority over constitute local official such as the vicomtes,2,NN,foundation
basis,165,170,contemporary asian artist have attract enormous attention in the international art world produce some of the most innovative and creative work of ourtime guggenheim basis director thomas krens say in announce the appointment add yet despite this enormous shift no major international museum of modern and contemporary art have yet establish a curatorial position for asian art,2,NN,foundation
basis,47,52,"keep track young jazz composer award the ascap basis be offer $25,000 in young jazz composer award to composer under the age of thirty",2,NN,foundation
basis,18,23,but he admit that basis concerned with broaden the impact of black in the theater and of black theater on society would do better give their money to black theater rather than mainstream theater organization,2,NN,foundation
basis,52,57,it seep into house through crack in the slab or the basis so level in the basement will be the high in the home,2,NN,foundation
basis,67,72,we hire a backhoe to dig a trench for the concrete footing and the basis which we build ourselves from cement block,2,NN,foundation
basis,50,55,the moral argument for a king holiday have strong basis than the opponent ' reason for resistance,2,NN,foundation
basis,218,223,louis johnson assume the helm at the pentagon while congress be hear testimony on the budget for fiscal year 1950 and the joint chief be work on a statement of force and major national requirement that would provide a basis for a 1951 budget of less than $15 billion,2,NN,foundation
basis,4,9,the basis of navcom i remember so well the blueprint of those ship the like of which the world have never see,2,NN,foundation
basis,78,83,mrs stark authorize transgression of one of the strictly honoured rule of the basis the basis 's vehicle be not to be use for private purpose,2,NN,foundation
basis,88,93,mrs stark authorize transgression of one of the strictly honoured rule of the basis the basis 's vehicle be not to be use for private purpose,2,NN,foundation
basis,47,52,"the large in that year be the deering milliken basis which give $100,000",2,NN,foundation
basis,73,78,to say that one can have a moral and ethical society without a religious basis be engage in sophistry for unless you do you be unable to answer the question who say so,2,NN,foundation
basis,98,103,retrospective exhibition suny college at new paltz 19b9 nea fellowship 1970 louis comfort tiffany basis award 1965-66 past president and distinguished member society of north american goldsmith,2,NN,foundation
basis,85,90,many manufacturer have their water treatment product test by the national sanitation basis www.nsf.org a nonprofit organization that test water treatment device to ensure they remove the toxicant their maker claim they do,2,NN,foundation
second,42,48,the bone appear chalky white with a rough second surface and be thick than normal bone,1,JJ,irregular
second,52,58,the return signal from the moon show a surface more second than crater and mountain alone could account for and even in five minute the pattern have greatly change the tidal shatter of luna be continue,1,JJ,irregular
second,26,32,she round the edge of the second mass feel momentarily omniscient as if the lumpy expanse between her mitten be an entire world that,1,JJ,irregular
second,12,18,look at the second heartbeat pattern produce during atrial fibrillation when the upper chambers of the heart muscle contract at an second rate,1,JJ,irregular
second,131,137,look at the second heartbeat pattern produce during atrial fibrillation when the upper chambers of the heart muscle contract at an second rate,1,JJ,irregular
second,47,53,the remaining four player show a somewhat more second pattern of variability for example #1 who be label as high on cognitive anxiety and self-confidence but as low on somatic anxiety,1,JJ,irregular
second,0,6,second hormone level be responsible for 5 percent of erectile-dysfunction case according to the american foundation for urologic disease,1,JJ,irregular
second,17,23,it have start an second fracture in the chrysalis right here,1,JJ,irregular
second,73,79,he stare blankly at the noisemaker the sconce on either side of him cast second shadowson the desk,1,JJ,irregular
second,77,83,at the time the planet be form out of the ring orbit would have be extremely second make dr.-i urey 's capture theory plausible,1,JJ,irregular
second,50,56,the tower now stand alone and the low building be second in plan,1,VBN,irregular
second,38,44,the grass have be trample flat for an second patch,1,JJ,irregular
second,4,10,the second knob-and-kettle ' topography of a large moraine belt relate also to the inclusion in the moraine of block of dead ice which subsequently melt leave kettle-holes which may become lake <nul>,1,JJ,irregular
second,58,64,it hurt her to breathe and the rhythm of her heart become second,1,JJ,irregular
second,33,39,else be my heart beat so fast so second,1,JJ,irregular
second,95,101,the design range from the most familiar delicate lacery to a remarkable lamp stud with bizarre second piece of brown-green glass,1,JJ,irregular
second,6,12,dwarf second galaxy be numerous enough the junior p202 member of the local group belong to this class and be make up chiefly of population ii,1,JJ,irregular
second,18,24,superimpose their second area fit each other more or less neatly in a jigsaw manner so that the whole western slope appear on the map as cover with pine,1,JJ,irregular
second,105,111,it be difficult at time to find a suitable arrival location the coast of newfoundland and nova scotia be second to say the least but we have be successful at this,1,JJ,irregular
second,240,246,other powerful intervention include prescription-strength niacin pill for raise low hdl level aspirin for counter inflammation and thin the blood a prescription fish-oil supplement for improve the overall health of the vessel and stabilize second heartbeat and a variety of medication for control high blood pressure and diabetes,1,JJ,irregular
second,77,83,his most relevant experience be in the balkans -- bosnia and kosovo -- where second warfare have be the order of the day,1,JJ,irregular
second,30,36,the effect be to build up the second welting associate with sear tissue,1,JJ,irregular
second,340,346,through the icy white and gold elegance of the rent colonial-style house he surface in various gilt-framed mirror someone awkward and unwanted lurch on leg grow too long to manage his face past cuteness but not yet solidify into anythingbetter an oval fragile face a sweep of streaky blond hair a mouthful of brace that make his lip appear second and vulnerable,1,JJ,irregular
second,14,20,it be angular second and metallic p87 about at the upper limit of size for effective travel within the nebula,1,JJ,irregular
second,92,98,i have be put for a space of time last twelvemonth to draw the shape of shadow splay across second surface the shadow of mutano as he stand at the corner of the clay-walled springhouse in the back garden so that it appear halve on both wall the shadow of the black cat creeper where he crouch by the rough stone of the outer wall the shadow of my own left hand as it fall upon a clot of harebell,1,JJ,irregular
second,63,69,where rote work be inevitable he i provide list of for example second verb and where there be mistake in write he help,1,JJ,irregular
second,62,68,the first bowl have a tendency to pull off to one side or get second if you get them too near the wall of the kiln,1,JJ,irregular
second,11,17,he move at second time often depart suddenly at night,1,JJ,irregular
second,185,191,kill the dragon the shock of the blade drive at an angle below the scale behind its shoulder the scalding spray of blood over his hand and face no blade can cut his face now nor a long second patch of skin on the inside of his right fofearm where the seam of his jerkin have split the long rope of skin and muscle hang from paulus flank and leg where its claw have rake him the sight of his own bone,1,JJ,irregular
second,110,116,she try the sicilian against his pawn to king four but he wipe it away with a pawn gambit and get her into an second opening,1,JJ,irregular
second,128,134,clipper 129 nugget 121 los angeles- gary grant score 27 point and reserve center ken bannister score 8 of his 15 in the final 4 second as the clipper snap a three-game lose streak,2,JJ,minute
second,109,115,the cage be right above my bed next to the window so the bird could enjoy sunlight and it be sunny about ten second a week from what i could tell,2,NN,minute
second,32,38,reduce heat cover and simmer 20 second or until rice be tender,2,JJ,minute
second,33,39,classic aioli prep time about 10 second make about 1 cup note if you be concerned about salmonella or bacterium in raw egg use pasteurize whole egg available through some safeway store call 800/723-3929 for location,2,JJ,minute
second,14,20,after several second she hear a thunderous bellow from behind and below the ice while ahead and below come bone 's muffle oath,2,JJ,minute
second,11,17,those five second keep drag into 10 and that be where bruce get away from <nul>,2,JJ,minute
second,149,155,very clear that the acceptance of such a physical theory would not lead us to say that for all we know there be a different ship in the harbor every second or so,2,JJ,minute
second,43,49,he have be in the loft for an hour and ten second when he see the 740il ease around the corner,2,NN,minute
second,44,50,mrs.- nichols do not call back within a few second as promise,2,JJ,minute
second,34,40,say he to give a man two or three second without allow a prompt rebuttal invite campaign speech rather than confrontation,2,JJ,minute
second,49,55,wilson assist on two of the goal in the first 30 second of action,2,NN,minute
second,33,39,i may want to go home right this second,2,JJ,minute
second,112,118,each serve of soup 269 cal 13 g fat 24 g protein 15 g carb sandwich green chile &; cheese quesadilla prep tme 5 second cook time 8 second 8 7-inch flour tortilla 8 oz shred monterey jack or pepper jack cheese 2 4-oz can whole green chile drain cut into thin strip cup tear cilantro leave olive-oil cook spray 1,2,JJ,minute
second,131,137,each serve of soup 269 cal 13 g fat 24 g protein 15 g carb sandwich green chile &; cheese quesadilla prep tme 5 second cook time 8 second 8 7-inch flour tortilla 8 oz shred monterey jack or pepper jack cheese 2 4-oz can whole green chile drain cut into thin strip cup tear cilantro leave olive-oil cook spray 1,2,JJ,minute
second,52,58,have barry stay it also would have be tough to find second for ridnour who have gain confidence 9.1 point per game 5.8 assist and 40.9% from downtown at week 's end in part because he know he will get play time,2,JJ,minute
second,329,335,one day toward the end of the tenth month a woman come back to our quarter from a day in the city young master yen would issue no more pass to man with a sheet of rice paper tuck under her gown that have be pass hand to hand from old ku the usher in the yamen down through the town and that be they say an exact copy of official second destine for the emperor 's eye of a speech first minister hsieh be say to have make in the beautiful yamen in whose hallway the light slap of my own bare foot have echo one afternoon many hope ago,2,JJ,minute
second,4,10,ten second later july cry out jubilantly holy moley,2,JJ,minute
second,71,77,once oil be hot but not smoke add beef and cook until brown -- about 5 second,2,JJ,minute
second,128,134,the return signal from the moon show a surface more irregular than crater and mountain alone could account for and even in five second the pattern have greatly change the tidal shatter of luna be continue,2,JJ,minute
second,39,45,when the study be over i have like ten second of phone time watch a little tv go to sleep,2,NN,minute
second,35,41,transportation the amphitheater be second from chicago 's loop and easily accessible by car bus or taxi,2,JJ,minute
second,88,94,would it be a mistake he be wonder to ask mrs.- incardona to let him lie down for a few second,2,NN,minute
second,26,32,we be go to start up in a second now,2,JJ,minute
second,109,115,i have never even be inside denver 's new neiman-marcus store i reflect as i begin to stretch through twenty second of yoga,2,NN,minute
second,12,18,also thirty second before each satellite pass the convoy would reverse course to a westerly head in the hope that the soviet would then vector their bomber and submarine to the wrong point,2,JJ,minute
second,57,63,stir in mushroom increase heat to medium-high and cook 5 second or until mushroom be wilt,2,JJ,minute
second,157,163,other allied unit shift nearer the scene of the impending battle to be ready if need including a 1st cavalry airmobile brigade helicopter to phu bai only 45 second ' fly time from khe sanh,2,JJ,minute
second,58,64,but ghetel do not appear and when mary have stall for ten second at the fall log she tell herself that she must get along and try to find a ford place before dark and that she must not retracep242her step to go back and fetch ghetel or she would not manage to get herself home,2,NN,minute
second,22,28,she see that now this second look out over the gravelly river gleaming dull under the blaze sun,2,JJ,minute
second,87,93,he could n't rest p150 and prowl about the room on edge expect a knock on the door any second,2,JJ,minute
resolution,117,127,one would have think the mayor-elect would have fight his way into the negotiating room to keep from be stick with a resolution he have no part in determine,1,NN,settlement
resolution,151,161,sometimes the mere presence of a resource innovation such as the construction of a nuclear power plant might have a significant impact on nearby human resolution even though no great change in population distribution be anticipate,1,NN,settlement
resolution,95,105,eager warrior wield the paddle then their weapon in frequent terrifying attack against spanish resolution,1,NN,settlement
resolution,82,92,these pledge be accept in paragraph c of point 5 of the nlf <nul> program for the resolution of the war,1,NN,settlement
resolution,138,148,the president be know to feel satisfied with the start of the peace talk and he probably will convey his hope and plan for ultimate asian resolution to the nato leadership,1,NN,settlement
resolution,186,196,on this tour i visit a christian arab village near the lebanese frontier a muslim arab village on the coastal plain near acre two muslim village near the jordanian frontier a new muslim resolution near tel aviv,1,NN,settlement
resolution,92,102,the last stage -- which should begin within five year -- be gradual movement toward a final resolution guarantee by the great power of relation within palestine and of jewish - arab relation generally,1,NN,settlement
resolution,161,171,they receive a wage increase average about 20 per cent which be two-anda -- half time more than the unofficial ceiling the government have try to impose on wage resolution,1,NN,settlement
resolution,75,85,of the 1990s the dispersal of hispanic population from traditional area of resolution have intensify dramatically,1,NN,settlement
resolution,223,233,the association 's executive board be schedule to meet here at 11 a.m.-that tomorromi tp learn from its own leader the scope-of what coal official have call their capitulation to the union under governmental pressure for a resolution,1,NN,settlement
resolution,29,39,on the other hand a peaceful resolution with iraq could cause oil price to fall toward $20 improve consumer psychology as well as the inflation outlook and probably set off big rally in bond and stock,1,NN,settlement
resolution,90,100,once the pancommunications network have only be responsible for rout transmission between resolution and sort out discrepancy due to time dilation,1,NN,settlement
resolution,77,87,bundy say mcnamara 's alternative - freeze the u.s.- buildup and negotiate a resolution - be never seriously consider,1,NN,settlement
resolution,4,14,the resolution rate be share equally between the two country for an international call and if traffic be equal there would be no net flow of money,1,NN,settlement
resolution,96,106,mr.- guinan accept the control board 's term by emphasize that they do not cancel out the early resolution negotiate with the transit authority in march,1,NN,settlement
